i,j,y,t
11589,440,-0.416663968303394,2
11590,117,-0.193188879863749,1
11590,117,-0.101811000624025,2
11591,822,-1.35686667313504,1
11591,575,-0.865449302715924,2
11592,311,-1.57743372692862,1
11592,311,-1.30148006661643,2
11593,857,-1.06483837862675,1
11593,857,-0.228267240668145,2
11594,793,1.29567928506739,1
11594,793,1.37128273280495,2
11595,814,2.87636024531779,1
11595,808,2.8704790203252,2
11596,484,0.334829397068419,1
11596,484,0.39680612254874,2
11597,934,-1.61364118334828,1
11597,934,-1.23428947168122,2
11598,727,-0.628323276030662,1
11598,736,-0.295014443209015,2
11599,814,-0.0234562378565634,1
11599,814,0.198937380616409,2
11600,533,0.768804422731285,1
11600,533,0.421272993869111,2
11601,896,1.01850875807695,1
11601,896,0.527705916091793,2
11602,808,0.554729644232702,1
11602,109,0.421173773740915,2
11603,253,-0.0745205060562392,1
11603,253,-0.429663498331052,2
11604,555,0.401407727876982,1
11604,555,0.983643190588537,2
11605,932,0.85045371026935,1
11605,578,1.77816297287139,2
11606,526,0.806683885832565,1
11606,435,0.893467018911878,2
11607,704,-1.22313552037853,1
11607,704,-0.928071922898177,2
11608,282,1.26166108641184,1
11608,63,1.45836258457603,2
11609,734,-0.960760141913866,1
11609,734,0.151508089523191,2
11610,336,0.253079961331539,1
11610,451,0.343365293973619,2
11611,116,1.52658773473258,1
11611,410,1.9957807387124,2
11612,536,0.0419700474386088,1
11612,536,0.0100678015382464,2
11613,121,0.633678894147971,1
11613,121,0.239162605690499,2
11614,833,0.195280502150795,1
11614,833,0.418892677531201,2
11615,918,1.18841386319731,1
11615,918,1.03430041924345,2
11616,266,3.03682778779891,1
11616,769,2.20323852457701,2
11617,469,-0.430379888592371,1
11617,469,0.29784649384408,2
11618,635,-1.74907032570267,1
11618,635,-1.51801607900453,2
11619,884,-1.69841232934022,1
11619,884,-1.52394751087058,2
11620,749,0.0653386812382449,1
11620,749,0.0361909444829317,2
11621,988,0.251754631592818,1
11621,423,0.542375010240737,2
11622,733,-0.811901109035684,1
11622,733,-0.701238893919155,2
11623,160,-1.43420450383943,1
11623,160,-1.35740695797203,2
11624,85,-0.0126154941337965,1
11624,85,0.811064728215764,2
11625,945,0.273974271350245,1
11625,694,-0.178613483457034,2
11626,292,2.35135283788504,1
11626,292,2.02157379373776,2
11627,427,-0.530927553618929,1
11627,427,-1.23305347747132,2
11628,906,-0.899873402948711,1
11628,906,-0.82962604497124,2
11629,450,-1.93608936868165,1
11629,450,-1.05350883237135,2
11630,494,1.89811716044412,1
11630,494,2.00969381587001,2
11631,858,-1.19609661077328,1
11631,858,-1.83743383360474,2
11632,978,-0.0179779568521613,1
11632,978,-0.119419335386563,2
11633,706,-0.282815223375725,1
11633,706,0.0966448390569909,2
11634,579,0.933129012265916,1
11634,579,0.639964722466158,2
11635,571,0.892743810555339,1
11635,389,0.48765160816671,2
11636,381,-0.535821425587464,1
11636,172,0.425078407152966,2
11637,463,1.69153949360636,1
11637,463,1.62753680254799,2
11638,992,-1.22445290533513,1
11638,632,-0.975636817997015,2
11639,768,0.0183215513114022,1
11639,768,0.435423482592353,2
11640,816,-1.46319859314609,1
11640,922,-1.35914883256553,2
11641,855,0.0690347518616362,1
11641,855,0.41607990612031,2
11642,428,1.24436605675105,1
11642,428,1.64894118313278,2
11643,624,-0.429842358986058,1
11643,624,0.174759179526172,2
11644,13,-1.03873583671597,1
11644,13,-2.09663168718694,2
11645,587,-1.26087491394911,1
11645,587,-0.236732069321524,2
11646,815,-0.645972433405812,1
11646,815,-0.249012426272227,2
11647,586,-1.69918836521949,1
11647,356,0.124411647537179,2
11648,305,-0.03523638429882,1
11648,305,-0.0839108580578575,2
11649,481,1.77936741401657,1
11649,481,1.7619429271178,2
11650,783,-1.25713845933736,1
11650,324,-0.862724249265231,2
11651,889,-0.163803932854571,1
11651,889,-0.600222713594634,2
11652,508,0.724378357449879,1
11652,508,0.393962406743177,2
11653,427,-0.243618365362767,1
11653,758,1.14757527978548,2
11654,619,0.698609198062063,1
11654,619,0.675366674522762,2
11655,95,1.65513643777985,1
11655,95,1.93102534514181,2
11656,606,1.01155974765711,1
11656,606,0.978775907569278,2
11657,744,1.27266119932401,1
11657,272,1.92240817749786,2
11658,449,0.549940900700293,1
11658,489,-0.339505819653382,2
11659,147,-1.44999615879727,1
11659,147,-1.95905456443838,2
11660,548,-0.327162175428105,1
11660,329,-0.943544381320056,2
11661,351,-0.109449278340574,1
11661,351,0.374396822457797,2
11662,336,-1.5385640473297,1
11662,336,-1.07210297542161,2
11663,996,1.91870826711725,1
11663,713,0.794840071468997,2
11664,754,-0.865344591644566,1
11664,754,-0.720750683114606,2
11665,111,-2.58887782325586,1
11665,948,-1.33974022044994,2
11666,281,-1.40239848609081,1
11666,281,-1.11633286173385,2
11667,491,-0.644223895525975,1
11667,491,-0.700202003532232,2
11668,349,-0.634546162199454,1
11668,988,-2.9222048698931,2
11669,409,-0.0607234174092304,1
11669,409,0.100571740728233,2
11670,86,0.399438526790502,1
11670,86,0.411949710800283,2
11671,795,-1.78089971759678,1
11671,795,-2.21657273900607,2
11672,50,1.9017698626052,1
11672,957,1.16257707067404,2
11673,854,-0.651054202789915,1
11673,854,-0.542557337168479,2
11674,706,0.133397207563752,1
11674,537,-0.191767437933676,2
11675,112,-0.782048230383497,1
11675,112,-1.0394024666877,2
11676,532,-2.64516086830155,1
11676,532,-3.02865985087333,2
11677,297,0.332344048147167,1
11677,297,0.211082795098274,2
11678,49,0.458415987488163,1
11678,49,0.409387754615226,2
11679,903,-0.347538274564627,1
11679,903,-0.574727666557306,2
11680,265,0.0594212916727108,1
11680,265,0.0894039649576363,2
11681,909,0.908569343707758,1
11681,909,0.838853068470618,2
11682,597,-1.98765316490607,1
11682,597,-1.69889344673087,2
11683,789,-0.990000509539984,1
11683,789,-1.23458099831513,2
11684,805,-1.28072653926122,1
11684,805,-0.611682851884233,2
11685,241,2.52709619134209,1
11685,241,2.71534967577637,2
11686,346,-0.812166590153721,1
11686,346,-0.627345175168142,2
11687,860,-1.14165303408483,1
11687,860,-0.736516520272722,2
11688,436,1.98949400733072,1
11688,436,1.65452737284292,2
11689,609,-0.184480598290315,1
11689,609,-0.0643881002350927,2
11690,992,-1.0371652843183,1
11690,992,-0.999877907516262,2
11691,191,0.190136410258746,1
11691,40,0.0861213720914552,2
11692,566,0.172396761562078,1
11692,566,0.201436101545076,2
11693,13,-0.62522628450433,1
11693,13,-1.10485327401033,2
11694,389,1.13856019512493,1
11694,389,1.28370562285938,2
11695,325,-3.03573602340647,1
11695,325,-2.29515100597268,2
11696,994,-1.42889114395796,1
11696,994,-1.44956434990515,2
11697,133,0.832193401603842,1
11697,133,0.493976108341137,2
11698,683,-0.567787016177341,1
11698,683,-0.45360284091696,2
11699,265,-0.243188044950646,1
11699,265,-0.612968313020862,2
11700,693,-2.02359634651049,1
11700,828,-1.5683050784731,2
11701,40,-0.906522807358745,1
11701,309,-1.78288051742177,2
11702,575,2.37144257326892,1
11702,575,2.42601042348256,2
11703,869,0.446955792330148,1
11703,869,1.15574801080997,2
11704,883,-0.0286156060191414,1
11704,883,-0.140741695398079,2
11705,411,-0.648253485514557,1
11705,411,-0.422950394402371,2
11706,505,1.24116931630411,1
11706,505,0.840810418673307,2
11707,926,-2.01922294350516,1
11707,693,-1.62675464646567,2
11708,286,0.640372838371984,1
11708,958,-1.00290617460503,2
11709,51,-1.39963040672816,1
11709,766,-0.825412755608313,2
11710,150,-0.73714876986444,1
11710,377,-0.611893395714175,2
11711,131,0.559431025392097,1
11711,131,0.712574462547103,2
11712,156,-0.735183116936437,1
11712,156,-0.951799699809735,2
11713,860,1.31876633951862,1
11713,860,1.40092036094887,2
11714,539,0.498527222993844,1
11714,539,-0.0858371934239161,2
11715,489,0.825298564192814,1
11715,489,0.011760190540421,2
11716,844,-0.212471203187345,1
11716,844,-0.780067140697122,2
11717,419,1.34253627422241,1
11717,91,-0.637929613427508,2
11718,705,0.454968212688429,1
11718,705,0.187402178975053,2
11719,160,-0.144201649807488,1
11719,160,0.354686450133681,2
11720,518,-1.23256972343128,1
11720,518,-1.16000520822289,2
11721,916,2.27067062930746,1
11721,916,2.19954492093079,2
11722,552,0.148121869318621,1
11722,886,-0.637304442650975,2
11723,798,-1.30857843560267,1
11723,798,-1.27088187440793,2
11724,507,1.07589283120917,1
11724,683,0.47463004255991,2
11725,163,-0.025773841587662,1
11725,163,0.0359250469178067,2
11726,106,0.988189427221261,1
11726,106,1.32179009754222,2
11727,945,-1.15768926529668,1
11727,945,-1.43177491530365,2
11728,384,0.344203990705462,1
11728,384,0.534538483719925,2
11729,295,-1.27222586820036,1
11729,295,-1.08176665777757,2
11730,559,-0.147135190954597,1
11730,559,0.0446115942306058,2
11731,910,0.851508872739488,1
11731,120,0.437916656395796,2
11732,496,-0.503910767275506,1
11732,328,-0.738403862965396,2
11733,348,0.0357429226894114,1
11733,348,0.116513461565642,2
11734,990,0.249230864037178,1
11734,990,-0.513220279860692,2
11735,541,-1.33640033048215,1
11735,541,-0.831488556277225,2
11736,182,0.916305937658493,1
11736,182,0.634302507733415,2
11737,139,0.395367293643988,1
11737,532,1.18685811568764,2
11738,275,-2.14433295197161,1
11738,275,-1.66863069295435,2
11739,553,-0.416557707445419,1
11739,553,0.118993110138961,2
11740,793,-0.565395123958832,1
11740,793,-1.37947691215878,2
11741,383,-1.45075191319036,1
11741,383,-1.76380755776396,2
11742,733,0.0835027067992687,1
11742,733,-0.386840356896833,2
11743,230,0.767499605650589,1
11743,292,-0.161475821454578,2
11744,267,-0.641320769365764,1
11744,267,-0.335920531856545,2
11745,202,0.0888595264146634,1
11745,202,0.0625085408492268,2
11746,737,0.706744361123268,1
11746,737,-0.257364055663861,2
11747,737,2.0856416651171,1
11747,801,3.27524711922603,2
11748,953,-2.72134766424586,1
11748,953,-2.44216633936626,2
11749,200,-1.68797154302669,1
11749,732,-1.21291528497827,2
11750,799,1.26196889255459,1
11750,799,0.932199510501921,2
11751,293,1.77250243581114,1
11751,293,1.30612109548925,2
11752,373,-0.694096474415118,1
11752,373,-1.53706317981553,2
11753,729,1.01987445794633,1
11753,928,-0.198425137106824,2
11754,186,1.87488128698144,1
11754,186,1.75514802595237,2
11755,459,1.60105251614959,1
11755,459,1.91871361226475,2
11756,102,-0.762548809366393,1
11756,102,0.443108878567472,2
11757,427,-0.474658944297281,1
11757,427,-1.04005383822929,2
11758,445,0.0550525088044437,1
11758,445,0.378777062014162,2
11759,917,1.0134140979733,1
11759,917,0.154447607590389,2
11760,256,-0.041270592748714,1
11760,256,1.02206153457588,2
11761,276,0.244672098528746,1
11761,276,0.770833927125343,2
11762,560,-1.41916758297845,1
11762,240,-1.73089522178651,2
11763,108,-0.267136979156307,1
11763,108,0.0293498323942014,2
11764,161,0.708549305111668,1
11764,161,0.833317576298397,2
11765,91,0.0927621869973472,1
11765,91,0.622778782790498,2
11766,899,-2.1638281410096,1
11766,84,-1.35132242040713,2
11767,410,0.674032546161441,1
11767,410,0.915932530083745,2
11768,914,-1.42616147639839,1
11768,914,-1.30108437593204,2
11769,776,0.066453304384372,1
11769,776,-0.0708297606446284,2
11770,685,-0.157567328402647,1
11770,685,0.0372931437673209,2
11771,617,-1.73047150244369,1
11771,617,-1.98820084102952,2
11772,274,0.960475756960891,1
11772,38,0.443170272674915,2
11773,654,2.35858262228651,1
11773,654,1.31585730415859,2
11774,783,0.939350557464468,1
11774,783,1.02950586741998,2
11775,805,-0.934972878722968,1
11775,423,-1.68135518447613,2
11776,363,-0.452475397446242,1
11776,239,0.058908087160876,2
11777,7,-0.526010684199163,1
11777,73,-0.209440561557481,2
11778,250,-0.639391093813458,1
11778,366,-1.3914115735765,2
11779,903,-0.506946351489556,1
11779,903,-0.662996638838141,2
11780,694,0.660657320098607,1
11780,337,0.324794566175335,2
11781,844,-0.58869559169801,1
11781,844,-0.82745232848112,2
11782,192,0.531207614709537,1
11782,192,0.914478206617239,2
11783,188,-0.255428231487352,1
11783,188,-0.39536094475911,2
11784,657,-0.563907798774397,1
11784,657,-0.484460652763324,2
11785,214,-0.182266412095607,1
11785,805,0.494002351172307,2
11786,9,0.977022104729057,1
11786,9,1.02807072279899,2
11787,230,1.11023553902479,1
11787,230,1.02350778345886,2
11788,86,0.760501976258833,1
11788,86,0.641626372777297,2
11789,429,-0.0955743239607422,1
11789,429,0.38792235461763,2
11790,317,0.145099559596569,1
11790,323,1.11065396951456,2
11791,393,-1.84660154506229,1
11791,393,-2.21863395676795,2
11792,171,1.71974062439491,1
11792,943,2.2970149021483,2
11793,863,-1.96677575250001,1
11793,863,-2.41770170892402,2
11794,232,-1.92719101498742,1
11794,647,-2.56978384674553,2
11795,308,1.45707092895723,1
11795,308,0.519276663443588,2
11796,437,1.70081796588024,1
11796,437,1.43640569087005,2
11797,135,1.4014374280495,1
11797,135,1.56727618492732,2
11798,528,1.62139175770578,1
11798,528,1.67734336948403,2
11799,796,0.852156407361821,1
11799,796,0.161295548511824,2
11800,533,-0.785128365363201,1
11800,533,-0.681979243902101,2
11801,185,-0.741311721894813,1
11801,185,-1.47004984407912,2
11802,757,1.51375391674808,1
11802,757,1.79139464639286,2
11803,389,-0.806164786852784,1
11803,35,-0.835858207053964,2
11804,195,-0.677388355065455,1
11804,195,-0.657882785826873,2
11805,750,1.14960839770388,1
11805,750,1.22963544083482,2
11806,259,-0.642645423217595,1
11806,259,-1.11017242203401,2
11807,390,0.234403027128464,1
11807,390,-0.512782602422381,2
11808,571,-0.884087689565984,1
11808,731,-0.266771055518052,2
11809,222,-0.467378214246157,1
11809,222,0.27228226489757,2
11810,417,-0.156323067271854,1
11810,417,-0.26176246665958,2
11811,196,-1.78913996937022,1
11811,196,-2.26498796379655,2
11812,703,-1.2212082907294,1
11812,843,-0.938202825449643,2
11813,609,-0.753038223878916,1
11813,609,0.145191372857636,2
11814,717,-0.842613742778679,1
11814,588,-1.34670916584439,2
11815,197,0.156139728014967,1
11815,197,0.375604593281521,2
11816,486,-1.21823120110157,1
11816,565,0.359194180368616,2
11817,999,-1.52359891006871,1
11817,999,-1.73909600205277,2
11818,395,0.448611465180495,1
11818,80,-0.634047439202994,2
11819,188,1.62121698023478,1
11819,188,0.256565459117453,2
11820,938,0.143267938992947,1
11820,569,1.01119392544942,2
11821,701,-0.32285455355394,1
11821,869,-0.222663309512462,2
11822,530,-2.5355579672762,1
11822,530,-1.71436275073213,2
11823,125,-1.40638705475448,1
11823,35,0.522487805955651,2
11824,53,0.518759555954673,1
11824,380,1.54883681495282,2
11825,324,1.02438769125412,1
11825,324,0.975187409260069,2
11826,245,-0.0559264546882263,1
11826,245,-0.265382149955879,2
11827,967,0.878332750805299,1
11827,967,1.53727027039189,2
11828,297,0.368372799757288,1
11828,297,0.74229464739271,2
11829,777,0.414486163233387,1
11829,777,0.171835655054262,2
11830,526,0.217485261656133,1
11830,509,0.634743575837114,2
11831,975,-1.93703272978178,1
11831,975,-2.11057902136606,2
11832,513,0.151078248504339,1
11832,513,0.421881207460644,2
11833,407,-2.21512256586088,1
11833,407,-2.043490993976,2
11834,445,0.906270598351484,1
11834,445,0.907769858219946,2
11835,144,1.7786460376279,1
11835,197,1.45915342834406,2
11836,820,0.835863479756262,1
11836,820,1.02209337483404,2
11837,658,-1.45551044648924,1
11837,658,-1.05095229366814,2
11838,400,0.970844711638934,1
11838,16,0.943843511639795,2
11839,362,-0.301815292284026,1
11839,362,1.37289728680432,2
11840,574,1.08065811059584,1
11840,574,1.6337037989257,2
11841,365,0.298226864889732,1
11841,365,0.570808705790173,2
11842,86,-0.535811641269786,1
11842,720,0.636710203255852,2
11843,593,1.93698549030537,1
11843,593,1.4264858891146,2
11844,205,0.457604530264778,1
11844,394,0.247742842728007,2
11845,457,-1.38748077133117,1
11845,457,-1.29335977057341,2
11846,894,0.768816856464174,1
11846,894,0.800319555337604,2
11847,349,1.47778044147091,1
11847,349,1.21059847136965,2
11848,139,0.989360829421331,1
11848,483,1.20968274004112,2
11849,971,1.01131867008316,1
11849,572,1.61929317355858,2
11850,375,1.62332082918175,1
11850,375,1.14291281907762,2
11851,690,-0.677517318192279,1
11851,690,-0.269413524589579,2
11852,577,-0.635724902820804,1
11852,577,-0.247344615006374,2
11853,215,1.39782344125075,1
11853,215,1.22196861652614,2
11854,677,-0.241040549523682,1
11854,677,-1.11546000579867,2
11855,176,0.582594406111664,1
11855,817,0.331272232114484,2
11856,355,-2.36391912784907,1
11856,355,-2.18099142928142,2
11857,606,0.662940732813377,1
11857,416,-0.423951845331865,2
11858,809,0.171546518575226,1
11858,809,0.425455827702144,2
11859,177,-1.35592812532252,1
11859,177,-0.534569213773975,2
11860,382,-0.440425049334441,1
11860,69,-0.792101471677794,2
11861,9,-1.92483558771071,1
11861,16,-2.17917231852952,2
11862,108,-1.42280922443443,1
11862,108,-1.05998841623778,2
11863,612,-1.74114265020361,1
11863,612,-1.56703202536178,2
11864,801,0.267959299574603,1
11864,801,0.295902397322857,2
11865,175,-1.81084989989552,1
11865,175,-2.11726919020002,2
11866,492,1.98011514731321,1
11866,492,1.75646205373356,2
11867,792,0.344142811601267,1
11867,792,0.94294550304809,2
11868,300,-0.695299674486819,1
11868,186,-0.346138169589555,2
11869,874,0.0114171512750406,1
11869,874,0.972030312790364,2
11870,50,2.47406669556225,1
11870,50,2.25791437395926,2
11871,205,0.146608532397292,1
11871,205,0.170272885828992,2
11872,522,0.50890487638416,1
11872,659,0.66853979076616,2
11873,306,-0.49628880252623,1
11873,306,-0.53210109877714,2
11874,872,-1.26403770895162,1
11874,872,-1.54838016146256,2
11875,771,-1.4516918644148,1
11875,771,-0.23701203585586,2
11876,287,0.344057338189698,1
11876,287,0.260565086983545,2
11877,117,-1.90655077573237,1
11877,551,-1.4986467719354,2
11878,973,-0.116964798623681,1
11878,973,-0.401889493437762,2
11879,787,-0.690187417876082,1
11879,655,-0.473232748680963,2
11880,711,-1.02176956815903,1
11880,711,-0.539215879819452,2
11881,326,-0.00535618117296805,1
11881,326,-0.0461032497438551,2
11882,887,-1.03964823242619,1
11882,887,-0.695773026603114,2
11883,307,-1.29963991841932,1
11883,307,-1.6561903177412,2
11884,864,1.27049411358973,1
11884,864,1.17483428775314,2
11885,663,0.658071612327842,1
11885,461,0.388565692435788,2
11886,401,-0.4385904453667,1
11886,401,0.50961453910852,2
11887,412,-1.49085710216696,1
11887,79,-1.57050162551627,2
11888,259,-3.10687670617955,1
11888,259,-2.62573663914561,2
11889,11,1.22622945677147,1
11889,846,1.72618734911148,2
11890,472,0.740687865801495,1
