i,j,y,t,alpha_hat,psi_hat
7569,314,-1.392268431063,2,-0.775566969867321,-0.20477982884405654
7570,240,-0.286426582128879,1,0.09900561348945974,-0.37639553350448374
7570,240,-0.268353257901169,2,0.09900561348945974,-0.37639553350448374
7571,241,-0.239692523061099,1,-0.30012954117594426,0.28114765144502174
7571,241,0.201728743599254,2,-0.30012954117594426,0.28114765144502174
7572,458,-0.378046236215457,1,-1.0471197143565911,0.6133798049313697
7572,458,-0.489433582634986,2,-1.0471197143565911,0.6133798049313697
7573,159,0.0650636332643798,1,-0.46653717007700224,0.37352879751817963
7573,159,-0.251080378382025,2,-0.46653717007700224,0.37352879751817963
7574,25,-0.536615534644225,1,0.0039122053897971965,-0.5393532493858376
7574,25,-0.534266553347856,2,0.0039122053897971965,-0.5393532493858376
7575,495,0.331186162073843,1,-0.3881806840790465,1.086827466191223
7575,495,1.06610740215051,2,-0.3881806840790465,1.086827466191223
7576,448,-0.930404474715289,1,-1.9214335150578767,0.7269812360165572
7576,448,-1.45850008336735,2,-1.9214335150578767,0.7269812360165572
7577,617,-0.0105811747292876,1,-0.6588470851436992,0.39182632114943244
7577,617,-0.523460353259246,2,-0.6588470851436992,0.39182632114943244
7578,987,0.765218367711652,1,1.059984166224257,-0.2554487865721574
7578,734,2.32758497948327,2,1.059984166224257,1.228283801318565
7579,554,-0.275485407266952,1,-1.4154301719202076,1.1088461931783025
7579,554,-0.337682550216858,2,-1.4154301719202076,1.1088461931783025
7580,665,-0.500976991505311,1,-0.8493329717247625,0.27233222076789143
7580,665,-0.653024510408431,2,-0.8493329717247625,0.27233222076789143
7581,419,1.56111845086857,1,0.2426214507704707,1.3908101087460143
7581,419,1.7057446681644,2,0.2426214507704707,1.3908101087460143
7582,899,-0.793282037223334,1,-1.4753501837051535,0.8088413181071887
7582,943,-0.0686856572941181,2,-1.4753501837051535,1.2798913547856656
7583,5,-2.24339338450184,1,-2.1738075831960906,-0.1700455944003141
7583,5,-2.44431297069097,2,-2.1738075831960906,-0.1700455944003141
7584,713,1.08474335337594,1,0.8517338207801202,0.357422482756185
7584,713,1.33356925369667,2,0.8517338207801202,0.357422482756185
7585,866,0.622273292990633,1,0.09276086876099043,0.6818045087178926
7585,866,0.926857461967133,2,0.09276086876099043,0.6818045087178926
7586,542,-0.929068810758765,1,-1.5185670636426585,0.3291631458628858
7586,542,-1.44973902480078,2,-1.5185670636426585,0.3291631458628858
7587,780,1.74493501445783,1,1.1155270395863421,0.4560104074802977
7587,780,1.39813987967545,2,1.1155270395863421,0.4560104074802977
7588,72,0.997300578939651,1,-0.16372910944256658,1.2667658286508732
7588,855,0.760502143612809,2,-0.16372910944256658,0.81849511278672
7589,79,1.90025205736974,1,1.2315211360821898,0.7488413657292052
7589,79,2.06047294625305,2,1.2315211360821898,0.7488413657292052
7590,640,-1.04958287135418,1,-1.4451495571090764,0.6287072408001639
7590,640,-0.583301761263645,2,-1.4451495571090764,0.6287072408001639
7591,925,1.59845955886592,1,0.3846872600190552,1.24863256895314
7591,925,1.66818009907847,2,0.3846872600190552,1.24863256895314
7592,674,0.503729222197502,1,-0.4314238532655261,0.9545965557741136
7592,674,0.542616182819673,2,-0.4314238532655261,0.9545965557741136
7593,741,-2.1135565868791,1,-2.2210251584096525,0.5111882381207425
7593,741,-1.30611725369872,2,-2.2210251584096525,0.5111882381207425
7594,261,-1.98609537028103,1,-1.6163231710694972,0.0794683800938272
7594,261,-1.08761421167031,2,-1.6163231710694972,0.0794683800938272
7595,918,1.17267870121578,1,-0.19429830712435914,1.511675177851464
7595,918,1.46207504023843,2,-0.19429830712435914,1.511675177851464
7596,558,1.1040253201779,1,0.309902523334439,0.8101235802028306
7596,910,1.09627812959029,2,0.309902523334439,0.770374822896481
7597,794,-0.705661567619976,1,-1.9647736528397957,1.1448604142548733
7597,794,-0.934164909549869,2,-1.9647736528397957,1.1448604142548733
7598,296,0.894331205986413,1,-0.26067545813785753,0.9246459579670584
7598,81,0.204181594064621,2,-0.26067545813785753,0.6952177583596906
7599,262,-2.16824113450853,1,-2.223256765431175,0.2901203011640197
7599,262,-1.69803179402578,2,-2.223256765431175,0.2901203011640197
7600,187,0.612188271826091,1,0.555599578127856,0.33122451776569967
7600,187,1.16145991996102,2,0.555599578127856,0.33122451776569967
7601,508,0.17932646770195,1,0.069115892949562,-0.03341574384009001
7601,508,-0.107926169483006,2,0.069115892949562,-0.03341574384009001
7602,475,3.84829879183923,1,1.7552922726925833,1.8968552287430416
7602,475,3.45599621103202,2,1.7552922726925833,1.8968552287430416
7603,614,-0.773719970385598,1,-0.6948283996913792,-0.0716222021633838
7603,614,-0.759181233323928,2,-0.6948283996913792,-0.0716222021633838
7604,569,1.36753486857222,1,0.22451318358366235,1.0408732925243545
7604,120,0.034654307758648,2,0.22451318358366235,-0.08771048336081107
7605,822,-0.562484522837224,1,-1.2608136838803135,0.4517644006182716
7605,822,-1.05561404368686,2,-1.2608136838803135,0.4517644006182716
7606,31,-0.638097427384868,1,-2.0554025714066246,1.5757305419363332
7606,31,-0.321246631555715,2,-2.0554025714066246,1.5757305419363332
7607,633,1.20894978552867,1,0.3513988677650547,1.0376113916101097
7607,191,0.962818451009726,2,0.3513988677650547,0.43135910939817707
7608,686,0.41837328975092,1,0.39766769772302857,0.07119421309479543
7608,47,1.20459646492626,2,0.39766769772302857,0.7564401461363274
7609,602,1.32676144096196,1,0.4501137712478561,0.9198822085838888
7609,602,1.41323051870153,2,0.4501137712478561,0.9198822085838888
7610,188,0.188888424435071,1,-0.20651555776659397,0.38649002100664076
7610,550,0.170487215909159,2,-0.20651555776659397,0.38591673487077716
7611,873,-0.0136044998073887,1,-0.34689591892813265,0.373759126992868
7611,873,0.0673309159368594,2,-0.34689591892813265,0.373759126992868
7612,117,-0.473967510197268,1,-0.07417611833208393,-0.1439557424695217
7612,483,1.28712057728672,2,-0.07417611833208393,1.1054610462231416
7613,620,0.957674390242186,1,-0.24772557708599863,0.9392009031710111
7613,620,0.425276261927839,2,-0.24772557708599863,0.9392009031710111
7614,47,-1.25302021444682,1,-1.792629018476188,0.7564401461363274
7614,47,-0.819357530232901,2,-1.792629018476188,0.7564401461363274
7615,499,-2.39009903040677,1,-2.417920347002631,0.19387547171142633
7615,499,-2.05799072017564,2,-2.417920347002631,0.19387547171142633
7616,256,-2.42138183371245,1,-2.573405066746565,-0.267268076303685
7616,256,-3.25996445238805,2,-2.573405066746565,-0.267268076303685
7617,495,1.71765627156741,1,0.377045447788918,1.086827466191223
7617,625,1.02020958874427,2,0.377045447788918,0.8969474985426209
7618,769,-1.04408440368578,1,-1.6750604848002375,0.677573412033178
7618,378,-1.01426788173175,2,-1.6750604848002375,0.6141952721497673
7619,261,0.064920052078539,1,0.19252567327020528,0.0794683800938272
7619,261,0.479068054649526,2,0.19252567327020528,0.0794683800938272
7620,730,1.20789939455483,1,-0.006311866140091382,1.2918431679737272
7620,436,0.834865661577629,2,-0.006311866140091382,0.7635456204389144
7621,573,0.901570262732351,1,-0.34403669268241704,1.1043108778126518
7621,313,-0.0951297584452214,2,-0.34403669268241704,0.3902030118393119
7622,106,0.914701427785051,1,-0.2905373858616491,1.0524719420920532
7622,106,0.609167684675757,2,-0.2905373858616491,1.0524719420920532
7623,886,0.184543858802751,1,0.07124762021899272,-0.11054128224599673
7623,886,-0.263131182856759,2,0.07124762021899272,-0.11054128224599673
7624,238,1.458508273076,1,1.117585733950408,0.373391493542809
7624,383,2.17901147135395,2,1.117585733950408,1.0289567829863249
7625,811,-0.528737376755143,1,-0.6313887738015629,0.3710036028912515
7625,811,0.00796703493452019,2,-0.6313887738015629,0.3710036028912515
7626,617,-0.438804216167143,1,-0.8834195073015298,0.39182632114943244
7626,617,-0.544382156137052,2,-0.8834195073015298,0.39182632114943244
7627,603,-1.36862683676315,1,-1.2596322035280587,-0.09282437997954636
7627,603,-1.33628633025206,2,-1.2596322035280587,-0.09282437997954636
7628,271,0.687401972252503,1,0.13049969967124875,0.6922701385631592
7628,271,0.958137704216313,2,0.13049969967124875,0.6922701385631592
7629,750,-0.61648159399523,1,-0.21984340629770124,-0.18199746432610772
7629,750,-0.187200147252388,2,-0.21984340629770124,-0.18199746432610772
7630,484,1.11430374424425,1,0.9233857173595086,0.44254464946073796
7630,713,1.53243482269169,2,0.9233857173595086,0.357422482756185
7631,3,-2.65314350311875,1,-2.06335189099441,-0.20337126366934052
7631,883,-1.0437676981783,2,-2.06335189099441,0.6331638443611108
7632,300,-0.546622046291126,1,-1.2229004738208382,0.4040661027278702
7632,300,-1.09104669589481,2,-1.2229004738208382,0.4040661027278702
7633,384,-0.832860711535891,1,-0.7948053823888395,0.015069077528306484
7633,384,-0.726611898185175,2,-0.7948053823888395,0.015069077528306484
7634,388,-0.226062535422875,1,-0.6019510901885219,0.45399609441817673
7634,388,-0.0698474561178152,2,-0.6019510901885219,0.45399609441817673
7635,275,-0.568025990767371,1,-0.34164509365185824,0.25646798869923226
7635,275,0.397671780862119,2,-0.34164509365185824,0.25646798869923226
7636,767,-0.186021007987454,1,-1.230453010879934,0.788859172133906
7636,767,-0.697166669504602,2,-1.230453010879934,0.788859172133906
7637,723,-0.329892925775524,1,-0.6373390645675208,0.6768739627872213
7637,723,0.408962722214925,2,-0.6373390645675208,0.6768739627872213
7638,686,-0.92352806872956,1,-1.0772983651404353,0.07119421309479543
7638,686,-1.08868023536172,2,-1.0772983651404353,0.07119421309479543
7639,60,2.07222460297693,1,1.6508396510892451,0.4405199805921596
7639,60,2.11049466038588,2,1.6508396510892451,0.4405199805921596
7640,482,-0.199326453980174,1,-0.6948965183057697,0.6571313168971977
7640,482,0.12379605116303,2,-0.6948965183057697,0.6571313168971977
7641,823,-0.713445909262867,1,-1.079675058240757,0.675440484869156
7641,823,-0.0950232374803354,2,-1.079675058240757,0.675440484869156
7642,224,-0.44942786138765,1,-0.5189202752657985,0.26335904609046185
7642,224,-0.0616945969630234,2,-0.5189202752657985,0.26335904609046185
7643,720,-0.298304410904142,1,-1.3052539681163682,1.0649929703706247
7643,67,0.171220561906594,2,-1.3052539681163682,1.4184311168645636
7644,833,1.32414868886682,1,-0.03972772070037278,1.5027889077921026
7644,833,1.60197368531664,2,-0.03972772070037278,1.5027889077921026
7645,973,-1.29927721418593,1,-2.43298869010299,1.245418716790595
7645,130,-1.84756180708918,2,-2.43298869010299,0.47371964214027495
7646,679,-0.681755997693789,1,-0.8801567191047996,0.28874746710629307
7646,679,-0.501062506303224,2,-0.8801567191047996,0.28874746710629307
7647,29,-0.957622210111783,1,-0.3180843577097379,-0.4359031251323824
7647,566,1.10666453875071,2,-0.3180843577097379,1.2211141691907852
7648,578,-1.35190753297091,1,-2.3548974567358325,0.6138311961014928
7648,578,-2.13022498829777,2,-2.3548974567358325,0.6138311961014928
7649,984,0.739696063582856,1,0.3049368099519433,0.43771222140197075
7649,984,0.745601999124972,2,0.3049368099519433,0.43771222140197075
7650,919,-1.21498913479242,1,-1.365611649389877,0.23659210330691172
7650,919,-1.04304995737351,2,-1.365611649389877,0.23659210330691172
7651,298,0.0276305793260038,1,-0.19337908114098806,0.47899511154988955
7651,8,0.564751562301034,2,-0.19337908114098806,0.5001451923591244
7652,235,-1.42807799625994,1,-2.1022014108805047,0.5589307209373198
7652,235,-1.65846338362643,2,-2.1022014108805047,0.5589307209373198
7653,207,-1.00501406769855,1,-1.043268902088372,-0.20496220777677646
7653,663,-0.597432441569277,2,-1.043268902088372,0.6890535026856935
7654,223,0.113478717520436,1,-0.8863392034469671,0.8480477913090396
7654,223,-0.190061541796291,2,-0.8863392034469671,0.8480477913090396
7655,231,-2.23257795007395,1,-1.83278050284801,-0.3161627588141052
7655,231,-2.06530857325028,2,-1.83278050284801,-0.3161627588141052
7656,214,0.764642261754215,1,0.6493679103127769,0.016357436211503717
7656,697,0.757886060438347,2,0.6493679103127769,0.2074350653555047
7657,321,0.224889862639099,1,-0.08073527305855802,0.22201460148603147
7657,321,0.0576687942158479,2,-0.08073527305855802,0.22201460148603147
7658,357,-0.415378372248509,1,-0.9551770700987314,0.5317154770133495
7658,180,-0.201703854478961,2,-0.9551770700987314,0.7615564364566434
7659,783,-0.0521394595530185,1,-0.7192801616475177,0.8780472274766485
7659,783,0.36967359121128,2,-0.7192801616475177,0.8780472274766485
7660,926,-0.563090784410321,1,-0.5281390995217412,-0.20836718101815171
7660,926,-0.909921776669465,2,-0.5281390995217412,-0.20836718101815171
7661,303,-0.971601180446346,1,-0.37782601257963117,-0.2873674926557457
7661,597,-0.565595838619946,2,-0.37782601257963117,-0.494177501251284
7662,811,-0.120121934254012,1,-0.342151040032932,0.3710036028912515
7662,811,0.177827059970651,2,-0.342151040032932,0.3710036028912515
7663,411,1.35484678409977,1,0.845436667279757,0.8257686960390479
7663,411,1.98756394253784,2,0.845436667279757,0.8257686960390479
7664,22,-0.224880899640703,1,-1.229068329871688,0.5313478642076015
7664,22,-1.17056003168747,2,-1.229068329871688,0.5313478642076015
7665,790,1.57393825932023,1,0.7754911307026526,1.0290674883117472
7665,790,2.03517897870857,2,0.7754911307026526,1.0290674883117472
7666,62,0.470174697057696,1,-0.21209208654534029,0.6912437886585793
7666,62,0.488128707168782,2,-0.21209208654534029,0.6912437886585793
7667,43,2.1653760470662,1,1.6320705960231008,0.5468341179928197
7667,43,2.19243338096564,2,1.6320705960231008,0.5468341179928197
7668,222,-0.458570639711575,1,-0.29247195972549433,-0.11745325510578872
7668,222,-0.361279789950991,2,-0.29247195972549433,-0.11745325510578872
7669,657,0.464159029586708,1,-0.5831436490769646,1.3181667786916635
7669,657,1.00588722964269,2,-0.5831436490769646,1.3181667786916635
7670,50,-0.177583382104213,1,-0.7404642137219497,0.9127320552434137
7670,50,0.522119065147141,2,-0.7404642137219497,0.9127320552434137
7671,56,-0.570292779169751,1,-2.3761412770853902,1.5431748211017875
7671,505,-1.68807038740416,2,-2.3761412770853902,0.9507445664950817
7672,477,-1.49070371712161,1,-2.5345271141142294,0.8935724676472195
7672,477,-1.79120557581241,2,-2.5345271141142294,0.8935724676472195
7673,832,-0.511223722776823,1,-0.8042108859503692,-0.19595834520849156
7673,491,-0.526978213692491,2,-0.8042108859503692,0.7661781806399159
7674,608,-1.18059292801708,1,-0.8270028420080956,-0.05307535228977986
7674,608,-0.579563460578671,2,-0.8270028420080956,-0.05307535228977986
7675,633,0.0351583883100972,1,-1.201076515338938,1.0376113916101097
7675,290,-0.865523883031618,2,-1.201076515338938,0.5341761443462455
7676,24,1.69456408588183,1,0.6631568864928332,0.8889856527539768
7676,24,1.40972099261179,2,0.6631568864928332,0.8889856527539768
7677,998,1.81310239384641,1,0.7321107551990843,1.218659957966609
7677,519,0.727784911955166,2,0.7321107551990843,-0.14199416256320194
7678,672,1.83920944704412,1,1.7067783762945867,0.026697558863771894
7678,748,1.64055270378356,2,1.7067783762945867,0.039507839374735
7679,592,-1.84829778871422,1,-3.0114844613985614,1.0168689018403616
7679,592,-2.14093333040218,2,-3.0114844613985614,1.0168689018403616
7680,865,-0.428320688479231,1,0.24618727487374392,-0.38898226503946853
7680,727,1.99496557902841,2,0.24618727487374392,1.4632526058411597
7681,216,0.718391244156629,1,0.49352223950996976,0.1838950722321676
7681,664,0.827536646114036,2,0.49352223950996976,0.37498833901855794
7682,803,0.603297361162487,1,0.19342147361360224,0.3280543456309503
7682,803,0.439654277326618,2,0.19342147361360224,0.3280543456309503
7683,224,0.516230118830347,1,0.43947869739514916,0.26335904609046185
7683,224,0.889445368140875,2,0.43947869739514916,0.26335904609046185
7684,237,-0.799339296649763,1,-0.6512206434081553,0.07497642716033977
7684,237,-0.353149135845868,2,-0.6512206434081553,0.07497642716033977
7685,272,0.672039843390231,1,-0.5820680592031904,0.9947769490292309
7685,272,0.15337793626185,2,-0.5820680592031904,0.9947769490292309
7686,966,1.0978823741107,1,0.439338645903954,0.186592824152889
7686,966,0.153980566002986,2,0.439338645903954,0.186592824152889
7687,919,-0.812422526418186,1,-1.1817193808455562,0.23659210330691172
7687,423,-0.975365655102474,2,-1.1817193808455562,0.33905847686354046
7688,641,1.3156498278271,1,0.3838272775516818,0.7609966910466792
7688,762,0.483635930597816,2,0.3838272775516818,0.2706345122748733
7689,239,-0.610015221601531,1,-1.4070752997628773,0.8843024557780308
7689,239,-0.435530466368162,2,-1.4070752997628773,0.8843024557780308
7690,738,-1.16545813098953,1,-1.5884415462835266,0.3339658150480782
7690,130,-1.20373950438917,2,-1.5884415462835266,0.47371964214027495
7691,674,-0.308808995651037,1,-1.4237558624251816,0.9545965557741136
7691,987,-1.83955495999737,2,-1.4237558624251816,-0.2554487865721574
7692,902,1.13457648218993,1,0.36477295174358837,0.7535102527004617
7692,902,1.10198992669817,2,0.36477295174358837,0.7535102527004617
7693,597,-0.709961677312733,1,-0.1408560254232759,-0.494177501251284
7693,597,-0.560105376036387,2,-0.1408560254232759,-0.494177501251284
7694,876,0.879734614213326,1,-0.2146540389270829,0.8700757318572744
7694,876,0.431108771647057,2,-0.2146540389270829,0.8700757318572744
7695,96,2.19684153059358,1,1.5171519093014094,0.7693295085296364
7695,284,2.16847454580125,2,1.5171519093014094,0.5616827492623745
